KO_ID	KO_function	TARA_155_DCM	TARA_155_MES	TARA_155_SRF	TARA_158_DCM	TARA_158_MES	TARA_158_SRF	TARA_163_MES	TARA_163_SRF	TARA_168_DCM	TARA_168_SRF	TARA_173_DCM	TARA_173_SRF	TARA_175_SRF	TARA_178_SRF	TARA_180_DCM	TARA_180_SRF	TARA_188_DCM	TARA_188_SRF	TARA_189_DCM	TARA_189_MES	TARA_189_SRF	TARA_191_SRF	TARA_193_SRF	TARA_194_DCM	TARA_194_SRF	TARA_196_SRF	TARA_205_MES	TARA_205_SRF	TARA_210_MES	TARA_210_SRF
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	4916.3616	3079.1952	5313.1533	1230.0122	2677.8168	4332.7959	4385.5669	3789.6082	2679.6298	1462.7291	5023.3559	3996.116	3323.5879999999997	3047.1334	4328.8898	6234.9490000000005	4876.8957	5430.1047	2504.8621	3091.2284	3682.8312	2088.0616	2845.715	5766.0662999999995	3779.9164	4715.5226	3710.3333000000002	6218.4268	3705.2856	4002.0477
K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	418.955	165.3398	145.5438	66.9503	64.82770000000001	732.4889000000001	263.2994	21.4766	250.1341	111.66250000000001	145.63459999999998	192.37290000000002	195.3304	231.6789	217.9701	2051.1934	166.0102	257.4805	217.59359999999998	533.4082	482.94	210.8374	952.8118000000001	352.282	878.1206	597.1025	263.503	641.567	128.4285	71.8459
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	1049.2659	564.2918999999999	762.3103	313.9552	334.3824	1359.7374	682.2149000000001	1687.7464	926.0869	751.84	1482.4070000000002	1857.9992	1081.7514	1726.3352	1353.054	1833.5523	1006.1061	1788.3	945.015	324.21569999999997	1370.1737	1235.9364	1601.7057	1272.9042	1743.0914	1247.0055	731.0288	1879.8737	422.2896	746.2662
K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	842.5044	1314.3209	1301.4806	816.8067	644.9983	1413.035	1300.2301	760.7115	1307.3935999999999	253.2212	1283.574	566.7269	1262.6983	956.145	1549.1125000000002	1072.6212	556.6638	1299.4103	1030.7793	1163.9991	717.3906	977.296	2592.3160000000003	1390.8714	1367.7839	1098.5252	935.8246	2364.3821	1331.457	638.6593
K00108	choline dehydrogenase [EC:1.1.99.1]	2659.3954	651.8134	1561.7448	546.0801	981.4086	3394.7012	1581.7742	3238.6922999999997	2756.4289	1563.8682	4248.2035	4156.6728	3332.1009	3516.621	2836.367	3030.4232	2374.1394	2263.6256	1814.8768	1022.9967	2168.3814	1030.6073	2143.0263	2792.7032	1977.1704	1385.8929	1052.5305	3324.5741000000003	1282.1403	1937.6896
K00109	2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	155.26409999999998	91.0047	70.6674	56.1954	29.135199999999998	224.2653	205.0157	43.3005	237.1364	203.8107	148.3698	48.923500000000004	90.1157	141.33020000000002	184.1379	85.6437	265.6775	81.8556	132.7935	99.4828	130.0629	148.2206	68.1781	240.0956	151.4802	453.1811	100.949	225.1225	125.4042	680.9222
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	4117.2638	1441.9569000000001	3777.4874	860.4100999999999	1548.3401999999999	3742.3027	2109.0255	3785.7434	2777.4345	2439.9549	3524.8154	4244.0942000000005	4071.447	3361.9467	4269.0504	5161.84	2978.0086	4176.6727	1796.0	1568.9743	3727.8558	1959.0395	3366.561	4874.7255000000005	3574.3737	2430.0762999999997	3084.1865	4397.5146	2156.5894	2090.4877
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	0.0	0.0	8.5855	0.0	74.47500000000001	0.0	55.736000000000004	4.0243	0.0	0.0	4.3745	0.0	0.0	0.0	0.0	0.0	4.0068	0.0	0.0	60.435599999999994	0.0	0.0	0.0	14.2605	0.0	0.0	15.4312	24.2639	18.8196	19.1451
K00113	glycerol-3-phosphate dehydrogenase subunit C	1377.7684	1395.0918	913.854	362.3719	1078.0228	812.7121	1748.3001	1058.0142	382.9866	229.1251	1617.8928	874.5244	675.6454	665.2981	1193.8786	1263.0149000000001	1055.9161	1346.844	1016.0572999999999	2256.2629	961.1535	736.0785	514.3224	2349.602	2172.2662	1088.5497	480.2976	1009.4517	1879.3038999999999	1380.4492
K00114	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	14.3691	312.4304	9.1748	0.0	172.6549	0.0	263.4367	9.5591	53.7027	99.814	31.634	103.0273	37.0078	114.2851	129.2589	167.9767	113.22059999999999	125.7897	28.349	359.4623	32.6646	154.6747	191.9941	116.4363	293.0941	231.0623	129.0177	358.5441	287.33619999999996	173.7424
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	230.9632	19.633	172.4896	82.5461	94.1556	12.2483	699.0242000000001	718.0042	260.6671	15.266300000000001	67.9254	243.5452	400.4487	92.89240000000001	327.1086	1135.9026	60.1147	96.4128	88.33709999999999	48.2131	432.4686	283.3891	334.7239	223.3854	658.6878	544.2404	162.3876	429.9653	103.8005	121.11070000000001
K00117	quinoprotein glucose dehydrogenase [EC:1.1.5.2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	24.5223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00118	glucose-fructose oxidoreductase [EC:1.1.99.28]	11.4481	9.2305	24.6073	0.0	0.0	0.0	0.0	0.0	19.6207	0.0	0.0	0.0	0.0	0.0	25.6	0.0	0.0	0.0	0.0	8.9367	0.0	0.0	0.0	0.0	0.0	175.3881	11.0	0.0	29.0623	14.4347
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	1082.6404	655.7606000000001	977.2839	312.3848	418.7409	1480.2263	1581.1255	2694.4672	1442.7953	708.6883	2724.9176	2767.3181	2132.5619	1787.5839999999998	2242.2587	1685.839	1492.0545	1855.9786	1549.6086	735.5303	1569.8315	576.1752	926.7522	2481.0152	1637.812	1155.2152	1345.6214	2784.6135	744.3126	606.579
K00122	formate dehydrogenase [EC:1.17.1.9]	830.0106	585.2623	1244.587	250.9216	298.57	1419.2006999999999	374.4719	76.7611	337.9434	263.6858	524.7639	393.13849999999996	73.6666	353.3444	431.4901	1481.5516	305.7411	372.2991	502.8544	146.6392	523.2576	266.63120000000004	555.5822	348.6283	392.9993	1065.9614	578.231	1774.6472	1413.3409	1384.0264
K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	1196.1491	806.8435	953.1757	332.78209999999996	462.6698	2309.9129	1086.2864	3358.0068	1578.9423	778.7683999999999	2602.9587	2898.631	2935.6121	2801.775	1833.6013	3117.5217000000002	1405.7917	1879.1071	1190.0368	955.5943000000001	2096.4071	1332.1999	1883.3120999999999	2365.3483	2587.7922000000003	2103.313	1373.4301	3172.6013	1317.1964	931.1481
K00124	formate dehydrogenase iron-sulfur subunit	236.7967	387.8535	391.6819	160.5279	339.5708	219.0362	498.8272	186.42929999999998	230.28040000000001	94.6686	283.8154	435.7163	419.8435	650.9532	100.1777	889.9684	235.7887	290.9338	271.044	337.19280000000003	387.79330000000004	115.4563	304.1618	166.0448	722.4022	335.6389	553.3957	388.9974	203.587	162.0005
K00126	formate dehydrogenase subunit delta [EC:1.17.1.9]	609.082	168.7972	422.5208	133.5289	105.1157	1140.3087	321.745	1206.5699	276.0876	310.3253	1081.4336	1029.3311999999999	1132.8125	741.0029	1088.1686	1110.6699	695.0095	1003.9462000000001	612.2274	183.1176	986.8597	358.6024	614.3061	1298.9837	903.9259999999999	848.5052	397.4703	1682.2975999999999	175.90550000000002	298.2533
K00127	formate dehydrogenase subunit gamma	291.1981	323.9202	295.2323	113.7286	189.6789	252.4561	467.8255	216.8831	193.9395	160.2054	350.4789	732.5113	484.1594	775.2521	179.7135	844.8695	260.7949	806.644	418.7926	306.6689	520.0565	216.2963	418.7241	300.07	910.3611000000001	627.54	322.9283	729.5677000000001	258.813	324.4269
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	822.6138	474.5314	1088.8333	35.5205	150.1312	464.75649999999996	733.3351	1786.134	1540.7731	187.1547	719.9449	1663.5261	1620.8593	1720.9405	1449.8867	805.0319	704.4799	918.9735000000001	759.4455	172.1618	1016.0608	522.52	415.96639999999996	1043.6591	972.6996	645.5014	532.9924	839.4035	118.6207	388.42319999999995
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	898.8032	102.0769	411.6753	59.798	179.7725	365.8598	871.1149	1690.2703999999999	302.3911	35.2007	1249.348	1340.2448	668.1279999999999	1043.21	796.5842	324.564	536.3217	536.8982	1064.9786	248.0392	387.18600000000004	291.0041	418.6907	1504.4392	133.563	259.8352	535.1662	728.6278	278.0521	230.1947
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	965.0377	58.5248	2170.7143	788.6994	28.2607	2051.332	207.6099	1000.4463000000001	1234.4629	2742.6551	727.7702	1358.836	1574.6587	2270.882	1171.0317	1002.9796	861.1425	1542.4666	854.4314	41.631	1519.6988999999999	622.0441	940.765	1242.8896	2011.2574	922.0687	568.4351	2362.6745	232.0935	947.2626
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	0.0	17.5129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	8449.8888	4248.6614	9641.1878	5066.9209	2767.6493	9934.095800000001	5468.4724	6435.3761	5978.3138	8397.4996	8360.135	7291.638	6721.3544	6709.2474	8184.1071999999995	10426.0873	5211.5169	7079.3624	5375.7761	4598.853	8124.4553	4549.0274	7459.384	6321.1847	14010.306900000001	5707.3724	6327.8998	10086.877199999999	4082.7461	7172.5614
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	5808.0832	2526.1803	6089.276	2696.733	1615.2386999999999	5791.2318000000005	2905.2083000000002	6389.3175	4656.1549	4110.759	4514.8198999999995	6032.6201	6431.6184	6251.4916	5371.8234999999995	6200.1294	3889.2287	5634.7552	3012.2213	2176.4931	5473.739	2977.2389	5958.1806	6798.4168	6184.8082	4540.4496	3696.9892	9962.8182	2767.5889	3103.4105
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	2406.8648	587.6646000000001	1855.0903	758.1573999999999	813.1546	3260.1298	1394.6666	4701.5565	2919.9201000000003	1024.5483	3446.7663	3737.7715	3085.9835	3353.0735	3890.8842999999997	4457.2412	2700.4483	3350.5253	2258.5675	1377.7857	2612.288	1536.4318	2445.3312	3340.2833	3767.6807	2440.565	1823.674	3524.9509000000003	1276.9714	1183.0247
K00137	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	628.2672	39.3389	206.45010000000002	21.5952	49.6797	108.3151	30.8209	77.0014	36.1488	0.0	86.3859	0.0	0.0	20.7058	74.7589	117.06110000000001	0.0	0.0	197.5681	42.141999999999996	0.0	23.6066	0.0	0.0	0.0	19.1106	75.7282	0.0	99.8631	177.33350000000002
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	367.967	22.1413	179.13139999999999	101.1033	26.9314	160.40300000000002	89.84	284.5996	524.0179	254.80929999999998	271.4104	343.7256	104.0528	383.1171	443.8102	2587.8734	126.75659999999999	527.2544	296.0799	32.857	567.1114	269.2742	292.5745	370.6426	772.1159	550.9244	103.24449999999999	385.7623	120.285	132.6453
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	2257.7487	2503.862	2124.1004	1971.7395999999999	1518.059	5256.5309	3837.1017	3718.7039	2893.9898	2754.9878	4599.1183	5086.3218	4470.9042	4209.573899999999	3593.3741	4797.4365	2918.5853	3316.3983	2336.6319	2250.6227	3480.1625	1385.1912	4032.1890000000003	2957.2308000000003	3394.9037	2208.0351	2612.3834	3853.4172	2958.919	2806.1329
K00141	benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	0.0	0.0	0.0	0.0	11.4927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00142	acyl-CoA synthetase [EC:6.2.1.-]	0.0	0.0	0.0	31.5119	0.0	27.8361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.1413
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	6009.2666	3592.2508000000003	6115.4484	2371.2043	2742.3217	8273.7305	5136.9106	6733.8225	4263.214	4400.397	7329.5595	8703.9743	9173.608400000001	5502.0572999999995	5882.4499	8214.3054	5945.4034	7388.8167	4426.1694	2782.8237	5789.0016	3203.8494	5657.1437	8840.0432	7390.7426	6391.1313	4599.1068	11052.3675	3841.9117	4768.8046
K00146	phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	0.0	42.371900000000004	0.0	0.0	22.194000000000003	0.0	14.629999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7344	11.8893	0.0	0.0	0.0	5.7846	7.595	30.0721	0.0	0.0	0.0	38.0	57.326	58.173199999999994	49.51349999999999	11.4382
K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	4212.2784	1713.9279	2799.0257	679.88	1593.8258	3176.6648	3050.6206	4928.0489	2282.5096000000003	1279.81	3550.9128	4498.5403	3583.1551	4006.7404	3909.3058	6694.0941	2427.2662	3143.7685	2289.6032999999998	2445.7962	3660.8367	2003.2845	2654.6782	4534.3793	3230.9783	3219.4021000000002	1779.1529	4897.5377	2494.0615	3069.0995000000003
K00148	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	10.8312	77.3517	9.0335	0.0	26.5294	4.2856	23.570700000000002	0.0	59.356700000000004	27.0	0.0	0.0	0.0	0.0	0.0	13.2385	18.108	8.6876	0.0	131.8972	0.0	11.7659	0.0	5.9696	8.9026	54.0122	13.0	0.0	38.7292	15.5551
K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]	0.0	0.0	0.0	14.9419	0.0	117.1406	0.0	0.0	95.6984	100.5781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]	491.895	548.4389	544.5221	740.4359999999999	364.74719999999996	51.0	404.7454	0.0	19.816000000000003	0.0	19.3408	0.0	0.0	0.0	177.5337	0.0	88.2947	7.6214	0.0	376.8014	0.0	0.0	0.0	68.7656	0.0	85.0203	326.0625	63.8911	488.22150000000005	468.8967
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	478.9232	178.8708	348.4036	43.3791	193.5791	398.0236	210.7949	608.9398	470.75829999999996	179.1069	317.0092	572.1824	390.7255	810.7531	559.9366	145.8584	388.9923	646.4766	119.1823	202.6178	229.33550000000002	136.3759	142.2405	386.779	314.8465	192.49800000000002	177.0048	221.97320000000002	190.6855	307.37989999999996
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	40.0637	318.2218	43.9945	0.0	165.62789999999998	0.0	375.59999999999997	0.0	0.0	0.0	0.0	5.6183	0.0	0.0	0.0	7.8626	47.2472	14.2111	0.0	173.9049	3.2239	13.0286	0.0	12.9421	0.0	31.2107	75.9048	30.7333	117.0765	58.4899
K00154	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	1679.798	687.5725	1927.9677	444.4326	332.119	2108.271	438.149	1211.1304	535.0958	675.0615	1580.2106	1630.9226	2078.0816999999997	950.6472	2481.9204	1537.5333	996.8117	1280.9621	625.062	658.3544	694.4128000000001	509.7253	785.7134	1929.1468	601.5202	706.0788	1094.4807	1720.3498	438.2392	1667.0485
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	0.0	0.0	0.0	0.0	7.2727	0.0	74.5699	0.0	64.8441	0.0	23.3136	0.0	0.0	0.0	14.5977	4.5501	5.3339	0.0	0.0	10.2922	0.0	0.0	5.3644	0.0	0.0	0.0	21.711599999999997	0.0	0.0	0.0
K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	1730.7508	723.0006	2367.9509000000003	1711.4419	406.391	2701.0521	731.2753	2481.9242	2908.9887	2938.9049	2211.0474	2351.0996999999998	2922.3351	2384.4454	2492.5178	2623.3804	2174.9992	3064.2192	1681.9591	707.3849	2418.803	1557.0815	2538.7786	2166.6005	2240.8224	2193.7239	1183.0309	4323.2429	782.7143	1373.3971
K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	1936.0786	542.2542	2235.8581	1913.3427000000001	517.2769	2110.8837	625.0659	1808.5704	2802.6652	3008.5679	1608.3599	2362.2037	3971.5549	3305.3965000000003	2325.7119000000002	2445.9534	1602.1691	2242.0057	1806.1464	493.6758	2400.8876	1443.4363	3201.3884	2189.3227	2822.8416	2220.672	1206.9924	3592.643	622.4805	1299.0923
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	3520.7695	2268.9538	2654.9658	1044.9716	2476.2451	3344.1367999999998	3187.9719	4594.4215	1119.4466	1103.0733	4525.2747	4051.3468	4015.4064000000003	3056.5383	4368.6133	6819.6933	4515.9453	3410.033	3026.4569	3487.479	3522.4884	1291.1605	3640.3898	4186.8898	3143.6128	2167.9747	2494.6825	4758.7495	3243.8011	3893.7997
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	2441.5541	369.5274	2013.2951	601.1561	249.76659999999998	2890.4027	939.9481	3795.2792000000004	2648.758	1589.1583	2886.569	2955.07	3845.0895	3402.4852	3128.4426	2723.8665	2218.2947	3194.587	1750.4873	413.6979	2657.2302999999997	1457.7903000000001	3405.6599	2988.0779	2462.4101	2464.0639	1178.5738	3785.2146	521.3122	1868.8404
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	860.3347	597.0681	853.3667	975.5778	365.3442	905.4351	774.6185	1283.9233000000002	476.0247	206.1149	436.3602	772.3246999999999	1267.4585	866.5182	2031.7437	426.7699	335.7511	493.83939999999996	118.8787	395.4669	293.9946	162.2886	378.068	911.8771	141.567	450.8358	671.5921	810.4792	610.0816	590.1101
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	738.7681	601.6499	595.7202	926.8966	359.0502	1445.4705	675.1204	482.40510000000006	304.7776	218.5858	466.68710000000004	449.7088	197.4692	951.1913000000001	2054.0737	1964.8209000000002	463.1673	189.8277	155.424	587.2965	869.0079000000001	168.2558	198.7916	970.7112	335.08570000000003	163.87349999999998	500.0831	534.7741000000001	545.8966	624.1698
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	112.4541	0.0	0.0	39.3424	0.0	157.42919999999998	0.0	0.0	0.0	7.0361	0.0	0.0	0.0	0.0	0.0	24.6392	0.0	0.0	70.6136	0.0	22.6667	0.0	0.0	0.0	0.0	30.0477	0.0	152.8006	0.0
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	85.9249	0.0	0.0	23.4936	0.0	40.7975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1071	0.0	0.0	110.2508	0.0	0.0	0.0	0.0	0.0	0.0	30.1941	0.0	7.0501	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	64.595	4.5906	0.0	78.4376	0.0	125.0574	0.0	0.0	0.0	14.985800000000001	0.0	0.0	0.0	0.0	0.0	46.0238	0.0	0.0	135.2617	0.0	0.0	0.0	0.0	0.0	0.0	244.85850000000002	0.0	261.7103	19.4814
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	2576.6198	4501.0639	2722.3995	959.7781	2830.5949	180.2919	3184.2902	264.5158	787.9691	30.502299999999998	679.804	253.9842	177.0947	171.96550000000002	940.8532	297.4504	936.7581	818.3896000000001	361.8325	3362.5027	191.2453	397.8154	253.3727	903.8902	163.2134	904.4045	1757.2238	720.1663	2944.8067	1749.7764
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	2272.4015	4015.9165	2658.207	956.0877	2559.613	149.3456	3579.1473	340.5445	847.9171	29.521	976.6875	281.1931	105.61840000000001	187.0643	698.884	303.1357	1522.8841	810.6254	231.6114	3600.0448	212.5533	378.1837	268.2786	747.4437	191.376	897.1383999999999	1343.804	713.5588	2909.9841	2144.4254
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	0.0	16.9741	0.0	0.0	0.0	0.0	8.1594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.9963	0.0	0.0	0.0	0.0	0.0	9.2	0.0	0.0	0.0	0.0
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5874	0.0	8.4688	0.0	0.0	0.0	0.0	5.0258	0.0	0.0	0.0
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	145.1631	126.0839	137.1693	745.5368000000001	182.2685	420.0755	223.07139999999998	313.0244	41.8416	0.0	257.9891	246.96759999999998	185.4294	146.612	69.0268	397.041	201.9562	191.4136	87.7905	158.3109	220.1721	65.85759999999999	24.396	155.7719	106.2073	60.675399999999996	123.9629	140.3955	92.23310000000001	31.0172
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	146.7831	180.9954	109.279	62.6837	114.3766	168.44310000000002	168.3802	324.8501	59.365700000000004	0.0	79.7309	188.3626	20.8639	124.9597	89.4136	439.0486	175.9216	254.3519	59.4777	139.424	198.07729999999998	34.2107	51.9709	168.5505	119.5411	76.6379	77.9665	144.6346	176.8613	134.5085
K00196	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit	27.5366	141.1886	13.6121	0.0	95.8618	0.0	140.7388	0.0	108.27040000000001	0.0	10.6771	21.0	62.7416	16.8729	7.1438	4.0	16.5113	31.3537	77.4021	129.6205	47.0	0.0	10.7771	16.0	96.0	47.9487	18.0584	19.3771	92.4986	17.1197
K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	22.7928	117.1352	6.7837	16.4647	74.6564	16.5841	148.2202	928.8973000000001	23.9129	113.8423	258.3744	96.8909	224.7938	381.1685	9.9317	4.604	222.80239999999998	273.7428	164.56279999999998	105.1811	48.360600000000005	27.5311	91.1103	54.5354	129.3072	39.8751	46.35	96.8751	84.87270000000001	89.8841
K00201	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	76.3412	215.0295	35.9584	25.698500000000003	80.69239999999999	24.2802	202.901	583.7578	67.81	104.7678	305.5535	110.8904	182.8114	309.0024	56.6686	14.2485	260.41110000000003	403.7564	212.41299999999998	125.2805	65.6673	17.9365	95.0428	109.69019999999999	196.10039999999998	92.3437	112.05630000000001	92.3403	74.1598	98.20779999999999
K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]	76.5527	197.4471	27.152499999999996	0.0	54.714400000000005	8.8996	115.1326	833.5074999999999	66.8383	128.6887	182.2929	139.2797	258.17310000000003	217.6387	0.0	9.8969	95.6126	439.6002	135.9992	93.781	126.07660000000001	42.3123	83.98060000000001	57.7368	165.3396	48.494699999999995	62.9071	68.3312	68.1854	42.15389999999999
K00206	phosphonoacetaldehyde dehydrogenase [EC:1.2.1.-]	359.0568	157.0634	320.83000000000004	48.0882	197.64780000000002	172.0042	393.7851	1656.9801	821.3276	314.6916	589.1138	397.586	861.1557	1000.0656	562.1131	541.8987	236.7315	275.82120000000003	184.6696	233.9407	180.5529	246.1249	154.50689999999997	877.3467999999999	235.58499999999998	343.36609999999996	247.69060000000002	577.9514	465.53409999999997	184.7123
K00207	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	64.9245	0.0	86.7687	0.0	15.108699999999999	32.7824	35.5138	0.0	8.9409	0.0	0.0	0.0	0.0	5.2935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0142	11.1014	0.0	0.0	23.0	0.0	0.0	0.0	14.0
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	5306.3549	2002.3626	4139.5819	1417.8096	1011.6579	3883.7803	3015.1796	1591.7914	2181.8516	1073.8037	2019.729	2187.6385	2626.6271	2496.3142	2399.5636	6264.6197	1829.0819	2553.1096	2328.1714	2240.1879	2501.2489	1615.866	3528.8689	2070.6245	2534.0488	3578.5973	2529.0802	3427.76	2579.0786	3661.9891000000002
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	426.5754	121.3914	337.07529999999997	324.9325	234.2322	1504.907	663.8893	3806.9051	938.0154	652.2274	2967.5442	3814.4622	2515.773	2041.5559	2178.2003	1613.9165	2090.0839	2213.9489	1488.9066	270.0994	1497.6667	929.1705	1177.234	2385.1089	1798.1404	1159.2858	791.3064	3191.0931	288.8408	301.8795
K00213	7-dehydrocholesterol reductase [EC:1.3.1.21]	49.365700000000004	0.0	74.8965	31.9703	0.0	66.3779	0.0	0.0	16.5193	0.0	18.4704	0.0	0.0	15.3581	5.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.6459	0.0	0.0	87.6644	0.0	0.0	0.0	34.9482
K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	5415.9331	3361.295	7378.5927	3261.8943	1956.9402	8315.6794	4475.2859	7296.4492	5147.9399	4202.6549	6001.173400000001	7624.5905	9801.0323	6200.3336	6934.5869	6751.7095	6330.3286	7313.3443	4826.3399	2880.0545	8365.1434	3367.0958	6142.4835	8401.520700000001	6735.4347	6226.6342	5007.7749	9704.9398	3699.0067	6030.6547
K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	0.0	0.0	0.0	0.0	0.0	0.0	7.8911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2327	0.0	0.0	0.0	0.0	0.0	8.799	0.0	0.0	0.0	12.2711
K00217	maleylacetate reductase [EC:1.3.1.32]	349.943	230.44050000000001	227.56619999999998	0.0	40.2404	37.606	263.3445	157.3957	18.7691	0.0	181.212	71.2555	64.0687	120.9653	212.0031	361.4059	188.4827	283.872	49.6528	212.6618	66.1014	59.995799999999996	51.102000000000004	117.3652	84.3141	173.987	112.4442	181.59109999999998	214.3634	324.7845
